-0.0102;0.4515;0.8922;-16776961
0.3573;-0.2598;-0.8971;-256
-0.4579;0.3028;-0.8359;-16776961
0.9088;-0.3745;0.1838;-256
0.0778;0.8454;0.5284;-65536
-0.0815;0.8586;-0.5061;-16776961
0.5006;0.8640;-0.0541;-65536
-0.2652;-0.9106;0.3169;-16711936
-0.6165;-0.4954;0.6120;-16711936
-0.7300;0.6809;0.0587;-16776961
0.8446;-0.4426;-0.3014;-256
0.2724;-0.9045;-0.3283;-256
-0.1436;0.7109;0.6885;-16776961
-0.4410;-0.8348;-0.3297;-16711936
-0.4999;-0.5667;-0.6550;-16711936
0.3772;0.7096;0.5951;-65536
0.2462;-0.2114;0.9459;-256
-0.5502;0.6646;-0.5055;-16776961
0.7002;-0.3526;0.6208;-256
0.1728;-0.7996;0.5751;-256
0.3818;-0.8088;0.4473;-256
-0.7673;0.1724;0.6177;-16776961
-0.3783;0.9122;-0.1572;-16776961
0.1849;-0.1967;0.9629;-256
0.2702;0.7024;-0.6586;-65536
-0.9465;-0.3221;0.0206;-16711936
-0.9015;0.3373;-0.2712;-16776961
0.4593;0.6705;-0.5826;-65536
-0.9151;0.2212;-0.3371;-16776961
-0.2318;-0.4221;0.8764;-16711936
0.2148;0.4138;0.8847;-65536
0.6652;0.0672;-0.7436;-65536
-0.3486;-0.4137;-0.8410;-16711936
-0.1307;0.6985;-0.7036;-16776961
-0.0355;0.9729;-0.2285;-16776961
0.3446;-0.9146;0.2118;-256
0.6656;-0.2211;0.7128;-256
-0.7394;-0.6383;0.2143;-16711936
0.5258;-0.7840;-0.3299;-256
-0.8705;-0.4042;0.2808;-16711936
-0.9629;-0.2073;-0.1727;-16711936
0.1928;-0.3055;0.9325;-256
0.2437;-0.6145;-0.7504;-256
-0.9910;-0.1295;0.0332;-16711936
-0.5724;0.5686;-0.5907;-16776961
-0.6144;-0.6809;-0.3986;-16711936
0.1977;-0.2652;0.9437;-256
-0.7643;0.5930;-0.2533;-16776961
-0.7318;0.4250;-0.5327;-16776961
-0.4146;0.8772;-0.2423;-16776961
-0.4065;-0.4255;-0.8085;-16711936
0.4433;-0.8194;0.3634;-256
-0.3712;0.6570;0.6561;-16776961
0.7036;0.6105;0.3636;-65536
0.7503;-0.6016;0.2742;-256
-0.9169;0.2229;0.3310;-16776961
0.4540;0.6551;-0.6039;-65536
0.7206;-0.2815;-0.6337;-256
0.3165;0.7739;-0.5486;-65536
0.9343;0.3438;0.0940;-65536
0.5611;-0.5661;0.6039;-256
-0.0060;0.7653;0.6436;-16776961
-0.0423;-0.6654;-0.7453;-16711936
-0.6704;0.5620;-0.4845;-16776961
-0.5677;0.7421;-0.3563;-16776961
-0.2526;0.8897;-0.3803;-16776961
-0.5120;0.3418;-0.7880;-16776961
0.4895;-0.3151;-0.8131;-256
-0.4610;0.5052;-0.7296;-16776961
-0.4775;-0.6053;-0.6369;-16711936
0.6623;0.4703;0.5833;-65536
0.3216;0.9405;-0.1092;-65536
0.6761;0.5475;-0.4932;-65536
0.8849;0.2718;0.3784;-65536
-0.1990;0.3805;0.9031;-16776961
0.6799;-0.7328;-0.0252;-256
-0.8067;-0.2788;-0.5210;-16711936
0.3704;0.6466;-0.6668;-65536
-0.6569;-0.4973;0.5668;-16711936
0.5646;-0.8254;-0.0038;-256
0.7549;0.6221;0.2077;-65536
-0.6763;0.7131;-0.1848;-16776961
0.6079;0.4455;0.6573;-65536
-0.3642;0.7207;0.5899;-16776961
-0.7629;-0.3170;-0.5634;-16711936
-0.4417;-0.0144;-0.8970;-16711936
0.6629;-0.4868;-0.5688;-256
0.8291;0.5361;0.1589;-65536
0.7361;0.2659;-0.6225;-65536
-0.7842;0.1545;-0.6009;-16776961
0.9763;0.2072;0.0627;-65536
0.6788;-0.7302;-0.0777;-256
-0.6353;-0.1665;0.7541;-16711936
-0.9644;0.2614;0.0387;-16776961
0.2530;-0.1699;0.9524;-256
0.4830;-0.8602;0.1639;-256
0.0911;-0.5661;-0.8193;-256
0.3563;-0.9021;0.2435;-256
0.8971;-0.0173;-0.4416;-256
-0.2151;0.6774;0.7035;-16776961
0.0394;0.5548;0.8311;-65536
0.7106;0.1382;-0.6899;-65536
0.3911;-0.8556;-0.3391;-256
-0.7894;-0.5958;0.1482;-16711936
0.4386;0.2688;0.8576;-65536
0.1466;-0.9880;0.0487;-256
-0.9733;0.1447;0.1784;-16776961
-0.6885;0.6682;0.2821;-16776961
-0.5960;0.7967;-0.1007;-16776961
-0.3950;0.6994;0.5956;-16776961
0.9438;-0.0547;0.3260;-256
0.4863;0.4341;-0.7583;-65536
-0.5730;-0.8193;-0.0209;-16711936
0.6532;-0.7569;0.0218;-256
0.8432;0.0407;-0.5361;-65536
0.4490;0.4494;0.7723;-65536
0.7812;0.6090;-0.1377;-65536
-0.5618;-0.7889;-0.2490;-16711936
0.3380;0.5538;-0.7609;-65536
0.1270;-0.9906;0.0513;-256
-0.6697;0.5508;-0.4982;-16776961
-0.5331;0.5911;-0.6054;-16776961
-0.7114;0.5199;0.4728;-16776961
0.5844;-0.7473;-0.3161;-256
0.8708;-0.3718;-0.3217;-256
0.6755;-0.6452;-0.3569;-256
-0.6346;0.5199;0.5718;-16776961
-0.3448;0.8842;-0.3151;-16776961
-0.6947;-0.4000;0.5979;-16711936
0.0852;-0.9847;0.1517;-256
0.5615;-0.7888;0.2501;-256
-0.6677;-0.2862;-0.6872;-16711936
0.9793;-0.2019;-0.0124;-256
-0.5130;-0.5963;0.6175;-16711936
-0.2465;-0.6700;-0.7002;-16711936
-0.1091;-0.7097;0.6960;-16711936
-0.0959;0.9230;0.3726;-16776961
0.8339;-0.0324;-0.5509;-256
-0.1525;0.0777;-0.9852;-16776961
0.3501;-0.4331;0.8305;-256
-0.6949;-0.4871;-0.5291;-16711936
-0.8006;-0.4965;-0.3354;-16711936
0.7068;0.3796;0.5970;-65536
0.8786;-0.3922;-0.2725;-256
0.6331;0.6529;-0.4158;-65536
0.6409;-0.5907;0.4903;-256
0.6057;0.7211;0.3365;-65536
0.7998;-0.4116;-0.4370;-256
0.1024;0.5694;-0.8156;-65536
0.2855;0.7493;0.5975;-65536
-0.5937;0.5558;-0.5820;-16776961
0.5304;0.8101;-0.2499;-65536
-0.6877;0.6374;0.3475;-16776961
-0.7684;-0.1625;-0.6191;-16711936
-0.3917;-0.6430;0.6582;-16711936
-0.5526;0.5276;-0.6452;-16776961
-0.5060;0.3290;-0.7974;-16776961
-0.6048;0.6092;0.5129;-16776961
0.0842;-0.7533;-0.6523;-256
0.6503;-0.4189;0.6337;-256
0.7208;-0.5107;-0.4687;-256
0.1406;-0.6736;-0.7256;-256
-0.5337;-0.7251;0.4353;-16711936
0.0200;-0.6630;0.7484;-256
-0.8266;0.5068;-0.2447;-16776961
0.3805;0.6411;-0.6665;-65536
-0.8227;-0.0499;0.5663;-16711936
-0.4867;-0.6530;0.5803;-16711936
-0.9381;0.3364;0.0824;-16776961
0.2925;0.4324;-0.8529;-65536
-0.3767;-0.9238;0.0679;-16711936
-0.7628;0.5934;-0.2570;-16776961
-0.2292;0.7921;0.5658;-16776961
0.8035;0.5878;0.0944;-65536
-0.5332;0.7704;0.3496;-16776961
-0.6257;-0.7490;0.2179;-16711936
0.1023;-0.8238;0.5575;-256
-0.5480;-0.5018;0.6693;-16711936
0.4297;-0.8914;0.1438;-256
0.4109;0.6888;0.5972;-65536
-0.5600;-0.6501;-0.5136;-16711936
-0.7205;0.5392;0.4360;-16776961
0.3172;0.7363;0.5978;-65536
-0.3203;-0.3767;-0.8692;-16711936
-0.7233;0.4600;-0.5150;-16776961
0.5453;-0.4600;0.7007;-256
-0.2584;-0.2135;-0.9422;-16711936
0.9348;0.0671;-0.3488;-65536
0.2655;-0.6396;-0.7214;-256
0.9138;0.3919;0.1064;-65536
0.6246;0.7611;0.1751;-65536
-0.6638;-0.5742;0.4793;-16711936
0.5785;0.6181;0.5322;-65536
0.9962;0.0167;-0.0851;-65536
0.6444;-0.4095;0.6458;-256
-0.2204;0.7955;0.5644;-16776961
0.2390;-0.3407;0.9093;-256
0.5513;-0.6033;-0.5763;-256
0.6577;0.2448;0.7123;-65536
-0.9174;-0.1245;0.3780;-16711936
-0.2319;0.6829;-0.6927;-16776961
0.6262;0.2875;0.7247;-65536
-0.3682;0.8880;-0.2755;-16776961
-0.5524;-0.1534;-0.8193;-16711936
-0.4158;0.5936;-0.6890;-16776961
0.0589;0.9925;-0.1067;-65536
-0.1800;0.7305;0.6588;-16776961
0.4550;-0.7690;-0.4490;-256
0.5339;-0.3445;-0.7722;-256
0.6137;-0.4538;-0.6461;-256
-0.7975;0.4426;0.4100;-16776961
0.9830;0.0084;0.1832;-65536
0.2447;-0.8064;-0.5384;-256
0.6635;0.0444;-0.7469;-65536
0.8802;-0.0216;-0.4742;-256
0.3165;-0.5698;-0.7584;-256
0.8599;0.4746;0.1879;-65536
-0.1523;0.7783;-0.6092;-16776961
-0.6809;0.6594;0.3187;-16776961
0.3865;-0.9060;0.1726;-256
0.2151;-0.5819;0.7843;-256
0.3525;-0.9125;0.2075;-256
0.7430;-0.5734;0.3452;-256
0.3980;-0.7739;-0.4926;-256
0.5122;0.6334;0.5801;-65536
-0.3281;-0.8640;-0.3818;-16711936
0.5537;0.6566;0.5122;-65536
0.7466;-0.2411;-0.6200;-256
-0.2592;-0.3874;-0.8847;-16711936
-0.4959;0.3586;0.7909;-16776961
0.7589;0.1976;0.6205;-65536
0.5194;0.4630;-0.7182;-65536
0.5353;-0.3108;0.7854;-256
0.0859;-0.9897;-0.1145;-256
-0.5462;0.5098;0.6646;-16776961
0.7119;0.1134;0.6930;-65536
-0.4193;-0.3538;-0.8361;-16711936
-0.5823;0.3435;0.7369;-16776961
-0.6960;-0.6338;-0.3376;-16711936
-0.5029;-0.7104;-0.4925;-16711936
-0.6314;-0.3392;-0.6973;-16711936
-0.0074;-0.7635;0.6458;-16711936
0.8264;0.4487;-0.3403;-65536
0.8257;-0.2530;-0.5041;-256
-0.7314;0.3727;0.5711;-16776961
0.6957;-0.5414;-0.4722;-256
0.5003;-0.7389;-0.4513;-256
0.7053;0.6382;-0.3086;-65536
-0.6473;0.7107;0.2754;-16776961
0.2919;0.7255;-0.6232;-65536
0.5522;0.2444;-0.7971;-65536
0.7254;-0.6813;-0.0975;-256
0.5002;-0.6022;0.6222;-256
-0.4726;0.8813;0.0064;-16776961
0.2733;-0.1526;0.9497;-256
0.4185;-0.8897;-0.1825;-256
-0.6688;0.3345;-0.6640;-16776961
0.8933;-0.3582;-0.2716;-256
-0.5703;-0.5449;-0.6148;-16711936
0.9800;-0.0670;0.1872;-256
-0.6374;0.4345;0.6363;-16776961
0.4851;0.7419;0.4629;-65536
0.3503;0.6039;-0.7159;-65536
0.4440;0.4105;-0.7964;-65536
0.7450;0.5070;-0.4335;-65536
-0.8249;-0.3719;-0.4256;-16711936
0.1542;-0.7189;-0.6778;-256
-0.8370;-0.5436;0.0633;-16711936
0.7903;-0.5926;0.1557;-256
0.5709;0.3894;-0.7228;-65536
0.7259;-0.6216;0.2942;-256
-0.6077;-0.3230;-0.7255;-16711936
-0.9548;-0.1138;0.2746;-16711936
0.4532;0.4113;0.7908;-65536
0.1800;-0.9185;-0.3520;-256
-0.5777;-0.4837;-0.6575;-16711936
-0.1967;-0.9326;-0.3026;-16711936
0.8246;0.3526;0.4424;-65536
-0.3556;0.2525;-0.8999;-16776961
-0.5913;0.3605;0.7213;-16776961
-0.9690;0.2443;-0.0367;-16776961
0.1154;-0.6468;0.7539;-256
-0.9919;-0.0549;0.1147;-16711936
-0.4501;-0.6491;-0.6132;-16711936
0.9102;0.3916;-0.1350;-65536
-0.7556;0.6550;-0.0018;-16776961
-0.6438;0.5765;0.5032;-16776961
-0.3721;-0.5860;-0.7199;-16711936
-0.4807;-0.3182;0.8171;-16711936
0.4726;-0.7950;-0.3802;-256
-0.8754;0.4288;-0.2232;-16776961
0.0534;0.3058;-0.9506;-65536
0.7272;-0.2025;0.6559;-256
-0.7271;0.6347;-0.2617;-16776961
0.7321;0.4187;-0.5373;-65536
0.6768;0.6592;0.3278;-65536
0.6603;-0.5502;-0.5111;-256
0.5935;-0.1951;-0.7808;-256
-0.6903;-0.5608;0.4572;-16711936
-0.9582;0.2453;-0.1473;-16776961
0.4869;-0.4501;-0.7486;-256
-0.3935;-0.6945;0.6023;-16711936
0.7478;0.1939;-0.6350;-65536
-0.4409;-0.5982;-0.6692;-16711936
0.9056;-0.3727;0.2027;-256
-0.6820;0.6651;0.3042;-16776961
-0.6284;0.6673;0.3998;-16776961
0.1747;0.6494;0.7401;-65536
-0.7000;0.5251;0.4840;-16776961
-0.7584;0.4554;-0.4663;-16776961
-0.2128;0.8370;0.5041;-16776961
0.7097;0.7033;0.0420;-65536
-0.4017;-0.8979;0.1801;-16711936
-0.7057;0.6734;0.2204;-16776961
0.4294;0.6622;0.6141;-65536
-0.8363;0.2398;0.4930;-16776961
-0.0012;-0.9901;0.1406;-16711936
0.7570;0.1762;0.6292;-65536
0.7118;0.5880;-0.3841;-65536
-0.6300;0.4115;0.6586;-16776961
0.5098;0.0523;-0.8587;-65536
0.0002;-0.2117;-0.9773;-256
0.4095;0.7747;0.4818;-65536
0.5239;0.8475;-0.0853;-65536
-0.5629;0.7852;0.2582;-16776961
0.6416;-0.6765;-0.3617;-256
0.5991;0.6470;0.4717;-65536
-0.6970;0.4178;0.5828;-16776961
-0.8575;0.5116;-0.0548;-16776961
0.6710;0.3626;-0.6468;-65536
0.7571;0.4495;-0.4741;-65536
-0.1408;-0.1540;0.9780;-16711936
0.2851;0.9382;0.1960;-65536
0.9474;0.2466;-0.2042;-65536
-0.3383;0.6071;0.7190;-16776961
0.5780;-0.2864;0.7641;-256
0.2431;-0.1111;0.9636;-256
0.3611;-0.9193;0.1568;-256
0.6690;-0.2894;-0.6846;-256
-0.7880;0.1589;-0.5948;-16776961
-0.5183;0.8236;0.2304;-16776961
-0.6482;0.7021;0.2949;-16776961
-0.3576;-0.5418;0.7607;-16711936
0.7887;0.4152;0.4534;-65536
0.4200;-0.4338;-0.7972;-256
-0.9193;0.2838;0.2728;-16776961
0.1375;0.9284;-0.3451;-65536
0.2971;0.9026;0.3117;-65536
-0.8122;0.4112;0.4138;-16776961
-0.3433;0.7350;0.5848;-16776961
0.6108;0.5898;0.5283;-65536
0.4719;-0.2940;0.8312;-256
0.6580;-0.3356;0.6740;-256
-0.8374;-0.0110;0.5464;-16711936
0.4627;-0.3893;-0.7965;-256
0.4701;-0.6448;0.6027;-256
0.3855;0.5756;0.7212;-65536
0.4674;0.3095;0.8281;-65536
0.3869;0.4184;-0.8217;-65536
0.0545;-0.9860;0.1574;-256
0.0612;-0.3752;0.9249;-256
0.0529;0.4148;0.9084;-65536
0.5118;0.5391;0.6689;-65536
0.4193;-0.8871;-0.1927;-256
-0.5038;0.7535;-0.4224;-16776961
0.2179;0.8149;0.5371;-65536
-0.4039;-0.6111;-0.6807;-16711936
0.9607;0.1539;-0.2309;-65536
-0.0577;-0.8739;-0.4827;-16711936
0.4119;0.8780;0.2440;-65536
0.6501;0.6772;0.3446;-65536
0.5919;0.5384;-0.5998;-65536
-0.1809;-0.9418;0.2834;-16711936
0.0067;-0.6151;0.7884;-256
-0.5303;-0.0141;-0.8477;-16711936
-0.4635;0.6154;-0.6376;-16776961
0.3740;0.6887;-0.6212;-65536
0.8411;0.2751;0.4657;-65536
0.0312;-0.9856;-0.1664;-256
-0.8265;0.3423;-0.4470;-16776961
0.7048;0.1241;-0.6985;-65536
-0.5641;-0.2740;-0.7789;-16711936
-0.5058;-0.5465;-0.6674;-16711936
0.4542;0.1542;-0.8774;-65536
0.3724;0.3533;-0.8582;-65536
-0.4435;0.3400;-0.8293;-16776961
-0.3776;0.6343;-0.6746;-16776961
-0.3606;-0.6995;-0.6169;-16711936
-0.5030;0.1854;-0.8442;-16776961
-0.3175;0.9327;-0.1711;-16776961
-0.5493;0.3683;-0.7501;-16776961
0.2397;-0.9707;0.0152;-256
-0.6751;-0.2294;0.7011;-16711936
-0.7261;-0.3231;-0.6069;-16711936
0.3664;0.7244;-0.5839;-65536
-0.4474;-0.8795;0.1623;-16711936
0.6178;0.6816;-0.3922;-65536
-0.6898;-0.3488;-0.6345;-16711936
-0.9925;-0.0094;0.1222;-16711936
-0.4257;0.8705;0.2468;-16776961
0.2626;0.5793;0.7717;-65536
-0.5416;0.6327;-0.5535;-16776961
0.6340;-0.3226;0.7029;-256
0.2688;0.0285;0.9628;-65536
0.6950;-0.7144;-0.0816;-256
-0.5355;0.8401;0.0866;-16776961
0.8692;0.4905;-0.0622;-65536
-0.6863;-0.6611;0.3032;-16711936
0.7226;-0.1440;0.6761;-256
-0.3723;-0.3107;-0.8746;-16711936
0.8086;0.0514;0.5861;-65536
0.6336;0.6998;-0.3300;-65536
0.2970;-0.7232;-0.6235;-256
0.8227;0.2653;-0.5027;-65536
-0.9571;-0.1791;0.2278;-16711936
-0.0296;-0.7154;-0.6980;-16711936
0.1589;0.4397;0.8840;-65536
-0.5024;0.8277;-0.2499;-16776961
0.5571;-0.1856;0.8094;-256
0.6961;0.6382;-0.3288;-65536
0.9423;0.1169;0.3137;-65536
-0.9558;0.2790;-0.0928;-16776961
0.5344;0.6469;0.5441;-65536
0.7364;0.3425;-0.5835;-65536
-0.9650;-0.0030;0.2623;-16711936
-0.7442;0.5596;0.3647;-16776961
-0.3466;-0.9340;0.0868;-16711936
-0.3790;0.7582;0.5305;-16776961
0.4329;-0.0525;0.8999;-256
0.0388;0.5858;-0.8096;-65536
0.4202;-0.7428;-0.5212;-256
0.5527;0.5038;0.6638;-65536
0.5080;-0.8594;-0.0583;-256
-0.5314;-0.7180;-0.4496;-16711936
0.2402;-0.6874;-0.6854;-256
0.2750;-0.4049;-0.8720;-256
-0.4757;0.5304;0.7017;-16776961
0.9835;0.0127;-0.1803;-65536
0.8777;-0.2028;-0.4343;-256
0.5664;-0.8147;0.1246;-256
-0.4054;0.8887;-0.2143;-16776961
-0.7358;-0.0370;-0.6762;-16711936
0.2126;-0.6411;0.7375;-256
0.0516;-0.7508;-0.6585;-256
-0.0116;-0.8565;0.5159;-16711936
0.6171;-0.7590;0.2076;-256
-0.5389;0.4990;-0.6787;-16776961
-0.5275;-0.8475;0.0593;-16711936
-0.7198;0.4175;0.5545;-16776961
0.1621;-0.6052;0.7794;-256
0.1945;0.6626;-0.7233;-65536
0.5733;-0.5224;-0.6312;-256
0.2724;0.8420;-0.4656;-65536
-0.2161;-0.7453;-0.6308;-16711936
0.4578;0.8068;-0.3734;-65536
-0.5551;-0.5078;0.6588;-16711936
0.6197;0.6457;0.4461;-65536
0.1567;-0.9309;-0.3298;-256
-0.0378;0.6645;-0.7463;-16776961
-0.3709;-0.8139;-0.4471;-16711936
-0.5498;0.7126;-0.4358;-16776961
0.8120;-0.0706;0.5794;-256
0.5218;-0.7878;0.3273;-256
-0.8545;-0.2591;0.4503;-16711936
-0.6862;0.6432;0.3398;-16776961
-0.3549;0.9140;0.1967;-16776961
-0.7247;0.6237;-0.2929;-16776961
-0.4150;0.6529;-0.6336;-16776961
-0.4335;-0.3524;-0.8294;-16711936
-0.6524;-0.7478;-0.1228;-16711936
-0.6739;0.0366;-0.7379;-16776961
-0.2360;0.8575;-0.4572;-16776961
-0.0253;0.5740;-0.8185;-16776961
0.1576;-0.5406;0.8264;-256
0.6021;-0.3232;-0.7301;-256
-0.8651;-0.4936;0.0897;-16711936
-0.2726;0.9033;-0.3314;-16776961
-0.6772;0.3201;0.6625;-16776961
-0.6577;0.5418;0.5234;-16776961
-0.8169;-0.2038;0.5396;-16711936
-0.5411;0.5585;0.6288;-16776961
-0.2717;-0.7822;0.5606;-16711936
-0.7221;0.1401;-0.6775;-16776961
-0.8267;0.4674;-0.3132;-16776961
0.6370;0.7047;0.3125;-65536
-0.6851;-0.7240;-0.0803;-16711936
-0.6883;-0.3607;-0.6294;-16711936
-0.3282;-0.8058;-0.4929;-16711936
-0.8239;-0.2166;-0.5236;-16711936
0.4879;0.7715;0.4084;-65536
-0.1284;0.1341;-0.9826;-16776961
-0.9023;0.2504;-0.3509;-16776961
0.2551;-0.7074;-0.6592;-256
-0.1973;-0.9588;-0.2045;-16711936
-0.0799;-0.3069;0.9484;-16711936
-0.7718;0.4799;-0.4171;-16776961
0.1867;-0.9343;0.3036;-256
-0.7860;-0.5895;-0.1860;-16711936
-0.8893;0.3430;-0.3024;-16776961
0.1124;-0.9288;0.3531;-256
0.8385;0.5297;0.1278;-65536
-0.2981;-0.0304;-0.9540;-16711936
0.2825;-0.8616;0.4218;-256
0.1534;0.7281;0.6681;-65536
-0.2598;-0.4729;0.8420;-16711936
0.7306;0.6778;-0.0831;-65536
0.3150;0.6668;-0.6754;-65536
-0.8535;-0.5165;-0.0690;-16711936
-0.6843;0.7149;0.1437;-16776961
0.4932;-0.2981;0.8173;-256
-0.4676;0.2624;0.8441;-16776961
0.5382;0.4641;0.7035;-65536
-0.8034;-0.0083;0.5954;-16711936
0.8803;0.0080;0.4743;-65536
-0.7489;-0.2306;0.6213;-16711936
0.6711;0.7047;0.2301;-65536
-0.1492;0.4741;0.8678;-16776961
-0.3020;-0.5501;0.7785;-16711936
-0.1370;0.7904;0.5971;-16776961
-0.7970;0.1858;0.5748;-16776961
-0.7309;-0.5204;-0.4415;-16711936
0.5980;0.5829;0.5501;-65536
0.3731;0.8686;0.3262;-65536
-0.8842;0.4130;-0.2184;-16776961
-0.7748;0.3930;0.4953;-16776961
-0.1595;0.5360;-0.8290;-16776961
0.6503;-0.6717;0.3548;-256
-0.8845;0.4003;0.2398;-16776961
-0.2440;0.3084;-0.9194;-16776961
-0.6294;0.7572;-0.1746;-16776961
-0.8999;0.2776;-0.3362;-16776961
-0.7956;-0.1289;0.5919;-16711936
0.3998;-0.9102;0.1081;-256
0.8759;0.4275;0.2235;-65536
0.6204;-0.3665;-0.6934;-256
0.7911;-0.6046;-0.0931;-256
0.0393;0.9958;-0.0829;-65536
0.8347;-0.5133;-0.1995;-256
-0.3657;-0.2471;0.8973;-16711936
-0.7251;0.0366;0.6876;-16776961
-0.9371;-0.2889;-0.1958;-16711936
0.8301;0.4661;0.3061;-65536
-0.2521;-0.9623;-0.1019;-16711936
-0.5567;0.6077;-0.5664;-16776961
-0.7267;0.4110;0.5504;-16776961
-0.4205;0.6656;0.6166;-16776961
0.7489;0.3436;0.5666;-65536
-0.5690;-0.3437;0.7471;-16711936
-0.4249;0.5450;0.7228;-16776961
0.2621;-0.9239;0.2788;-256
0.1662;-0.2832;-0.9446;-256
-0.1994;0.0089;-0.9799;-16776961
-0.6141;0.5954;-0.5180;-16776961
0.0530;0.5560;-0.8295;-65536
-0.0676;-0.9337;0.3516;-16711936
0.8757;-0.2957;-0.3817;-256
0.2484;0.6062;-0.7555;-65536
0.7192;-0.2924;-0.6302;-256
0.7207;0.6190;-0.3122;-65536
0.2868;-0.3421;-0.8948;-256
0.2842;0.7917;-0.5408;-65536
-0.8768;0.3269;0.3526;-16776961
0.4602;0.8853;-0.0663;-65536
-0.0901;-0.7966;0.5977;-16711936
0.1067;-0.8038;-0.5852;-256
0.8512;-0.1560;-0.5011;-256
-0.5824;0.4029;-0.7060;-16776961
0.0259;0.6708;-0.7412;-65536
-0.3169;0.5909;-0.7419;-16776961
0.6869;-0.6547;-0.3155;-256
