2125.0	-2711.4	2114.6	-0.27114	-0.21250	0.00000	35.21
2507.1	3722.3	-921.7	0.37223	-0.25071	0.00000	1352.91
2551.0	-1073.1	1340.9	-0.10731	-0.25510	0.00000	1022.76
5925.9	5889.2	-3241.4	0.58892	-0.59259	0.00000	1566.24
2093.1	240.0	194.7	0.02400	-0.20931	0.00000	13.59
6685.4	-3354.5	-3527.5	-0.33545	-0.66854	0.00000	9.75
4288.0	-3924.4	-1035.8	-0.39244	-0.42880	0.00000	6.39
4438.7	-4719.7	-1166.6	-0.47197	-0.44387	0.00000	1084.07
2267.1	90.6	-192.4	0.00906	-0.22671	0.00000	1010.61
1434.0	647.5	1068.0	0.06475	-0.14340	0.00000	497.06
7399.3	-5863.3	-2511.9	-0.58633	-0.73993	0.00000	12.79
-318.3	-344.1	286.8	-0.03441	0.03183	0.00000	1412.70
-829.8	-415.4	2152.9	-0.04154	0.08298	0.00000	9.65
2341.0	9594.7	-1997.8	0.95947	-0.23410	0.00000	11.78
1765.2	-1525.6	1115.9	-0.15256	-0.17652	0.00000	1636.12
9507.2	3631.7	1499.2	0.36317	-0.95072	0.00000	14.32
4480.1	-2503.0	-349.0	-0.25030	-0.44801	0.00000	5.11
2259.5	339.7	37.2	0.03397	-0.22595	0.00000	1003.44
7935.4	-3409.9	-2572.5	-0.34099	-0.79354	0.00000	4.59
-968.3	-1123.0	710.6	-0.11230	0.09683	0.00000	360.65
6541.4	-1951.8	-2396.6	-0.19518	-0.65414	0.00000	13.55
3211.1	2132.1	-2575.2	0.21321	-0.32111	0.00000	1560.78
-3834.4	-2176.2	-5013.6	-0.21762	0.38344	0.00000	1082.10
4246.1	-2849.8	439.9	-0.28498	-0.42461	0.00000	10.57
-402.3	332.0	641.4	0.03320	0.04023	0.00000	1296.33
1359.6	2542.2	1106.2	0.25422	-0.13596	0.00000	13.19
7070.2	1721.7	6976.6	0.17217	-0.70702	0.00000	1946.91
-4346.9	3696.2	240.6	0.36962	0.43469	0.00000	688.18
1075.7	5248.1	6293.4	0.52481	-0.10757	0.00000	557.82
-3427.6	4593.0	-5885.0	0.45930	0.34276	0.00000	2.51
5166.6	-3882.6	1335.5	-0.38826	-0.51666	0.00000	1146.44
5618.1	4154.7	2636.4	0.41547	-0.56181	0.00000	8.33
4672.8	-2755.4	1516.3	-0.27554	-0.46728	0.00000	1302.44
8329.9	2916.3	-5059.7	0.29163	-0.83299	0.00000	17.29
4978.9	536.8	329.3	0.05368	-0.49789	0.00000	12.43
6948.3	-1726.0	3034.2	-0.17260	-0.69483	0.00000	427.11
2781.1	-95.6	-37.0	-0.00956	-0.27811	0.00000	575.39
3621.4	2916.9	2815.8	0.29169	-0.36214	0.00000	10.31
-993.3	-5786.1	-3152.8	-0.57861	0.09933	0.00000	366.91
1957.3	-1602.2	1109.0	-0.16022	-0.19573	0.00000	411.37
4874.8	-4788.0	4497.2	-0.47880	-0.48748	0.00000	216.64
6407.6	4699.6	472.8	0.46996	-0.64076	0.00000	735.69
-3291.7	-4744.4	1488.0	-0.47444	0.32917	0.00000	1094.49
3177.5	922.4	-219.3	0.09224	-0.31775	0.00000	9.27
-967.5	5510.3	3331.6	0.55103	0.09675	0.00000	1549.47
2617.3	1026.7	6838.1	0.10267	-0.26173	0.00000	572.06
2014.9	3257.6	6166.1	0.32576	-0.20149	0.00000	1368.21
2766.1	269.8	-315.2	0.02698	-0.27661	0.00000	7.87
-837.2	-4637.7	4799.5	-0.46377	0.08372	0.00000	1533.07
4076.5	8397.5	5273.1	0.83975	-0.40765	0.00000	7.33
3192.7	1573.9	-684.2	0.15739	-0.31927	0.00000	17.22
-1343.8	995.8	-2098.5	0.09958	0.13438	0.00000	1259.56
-584.3	-1181.8	2175.9	-0.11818	0.05843	0.00000	1805.29
3834.4	2004.8	1120.4	0.20048	-0.38344	0.00000	1206.01
891.9	800.3	6898.4	0.08003	-0.08919	0.00000	583.61
-259.1	-3418.0	-5858.5	-0.34180	0.02591	0.00000	1238.97
8586.4	5311.9	2712.8	0.53119	-0.85864	0.00000	11.08
2583.2	5519.0	-5313.0	0.55190	-0.25832	0.00000	1315.06
3312.0	1205.7	724.0	0.12057	-0.33120	0.00000	6.28
5496.3	-127.5	-254.1	-0.01275	-0.54963	0.00000	1423.16
5281.4	4063.1	-3535.5	0.40631	-0.52814	0.00000	220.18
3179.8	-625.3	5038.6	-0.06253	-0.31798	0.00000	9.08
5171.9	-2058.4	-2501.7	-0.20584	-0.51719	0.00000	688.47
-1693.3	-1928.6	3453.6	-0.19286	0.16933	0.00000	840.67
4441.9	220.4	197.9	0.02204	-0.44419	0.00000	5.44
4776.5	2361.2	8131.2	0.23612	-0.47765	0.00000	1705.41
1054.4	-1315.1	-1817.9	-0.13151	-0.10544	0.00000	1909.62
-2.1	6694.6	324.3	0.66946	0.00021	0.00000	44.65
10829.7	-1308.4	530.5	-0.13084	-1.08297	0.00000	512.69
6125.3	2823.2	4416.4	0.28232	-0.61253	0.00000	14.10
2212.3	-6641.1	-1982.2	-0.66411	-0.22123	0.00000	1526.13
4064.7	-469.2	-3006.2	-0.04692	-0.40647	0.00000	1871.41
233.9	7489.5	4999.5	0.74895	-0.02339	0.00000	1096.07
3916.0	894.5	379.5	0.08945	-0.39160	0.00000	663.97
1780.8	-4688.3	3952.3	-0.46883	-0.17808	0.00000	9.02
3936.7	-4483.3	-880.4	-0.44833	-0.39367	0.00000	6.82
10380.0	-3013.2	-2995.0	-0.30132	-1.03800	0.00000	1275.64
3605.7	913.3	-754.5	0.09133	-0.36057	0.00000	644.22
1853.7	101.9	-4502.3	0.01019	-0.18537	0.00000	1594.77
-539.5	2367.2	2117.7	0.23672	0.05395	0.00000	1683.77
5090.9	-2977.3	-3577.3	-0.29773	-0.50909	0.00000	840.64
4393.1	4577.4	3471.8	0.45774	-0.43931	0.00000	10.44
8372.2	4127.0	-1231.4	0.41270	-0.83722	0.00000	4.38
5084.4	396.9	1274.9	0.03969	-0.50844	0.00000	1210.91
9892.4	-2235.1	3573.8	-0.22351	-0.98924	0.00000	1007.35
10544.0	-1011.3	2482.2	-0.10113	-1.05440	0.00000	731.77
5286.4	1922.9	1057.8	0.19229	-0.52864	0.00000	241.34
3148.9	-2075.1	1097.1	-0.20751	-0.31489	0.00000	1661.80
13529.6	-2654.9	408.9	-0.26549	-1.35296	0.00000	9.73
2579.9	4659.2	2014.5	0.46592	-0.25799	0.00000	14.69
5620.3	2293.5	-1270.6	0.22935	-0.56203	0.00000	12.59
7175.3	4622.4	661.3	0.46224	-0.71753	0.00000	14.96
7509.9	4582.3	1483.4	0.45823	-0.75099	0.00000	11.36
3954.4	4946.6	-7783.2	0.49466	-0.39544	0.00000	10.28
4210.8	1530.0	581.4	0.15300	-0.42108	0.00000	15.84
4494.3	-223.7	-583.7	-0.02237	-0.44943	0.00000	21.27
4961.7	1096.8	-7.5	0.10968	-0.49617	0.00000	12.29
8674.2	-2641.6	2854.3	-0.26416	-0.86742	0.00000	14.41
-609.9	-1798.6	-4080.9	-0.17986	0.06099	0.00000	1004.26
4815.6	851.2	-1069.2	0.08512	-0.48156	0.00000	15.45
348.7	-2435.3	3197.2	-0.24353	-0.03487	0.00000	516.89
12626.3	4891.3	-127.5	0.48913	-1.26263	0.00000	9.55
4998.1	968.1	177.4	0.09681	-0.49981	0.00000	10.41
5084.0	-1164.1	-1428.5	-0.11641	-0.50840	0.00000	10.69
352.8	-4532.2	-5128.3	-0.45322	-0.03528	0.00000	9.81
6204.2	1627.8	467.3	0.16278	-0.62042	0.00000	1866.50
12500.2	6820.6	-196.5	0.68206	-1.25002	0.00000	12.75
6995.3	-237.2	-160.3	-0.02372	-0.69953	0.00000	1247.18
8976.9	1616.3	-1394.7	0.16163	-0.89769	0.00000	7.95
3874.3	-2122.1	4493.2	-0.21221	-0.38743	0.00000	293.10
3020.6	-1539.1	-1254.4	-0.15391	-0.30206	0.00000	341.20
3534.7	2796.5	1899.7	0.27965	-0.35347	0.00000	5.53
6391.1	222.6	3756.7	0.02226	-0.63911	0.00000	9.53
1721.5	-5059.5	1986.0	-0.50595	-0.17215	0.00000	1698.57
5025.4	1563.3	-1010.6	0.15633	-0.50254	0.00000	9.17
8001.3	-5676.7	99.2	-0.56767	-0.80013	0.00000	1675.87
5413.6	-4143.9	-7192.2	-0.41439	-0.54136	0.00000	4.37
6561.1	1641.6	-916.2	0.16416	-0.65611	0.00000	7.63
4096.7	-206.2	1081.2	-0.02062	-0.40967	0.00000	5.80
7675.5	-1249.2	1323.9	-0.12492	-0.76755	0.00000	50.30
4181.6	9580.5	-4435.8	0.95805	-0.41816	0.00000	5.26
8706.9	4966.7	7308.0	0.49667	-0.87069	0.00000	1392.36
4109.5	221.2	117.8	0.02212	-0.41095	0.00000	886.51
1445.0	1102.5	-4524.0	0.11025	-0.14450	0.00000	11.08
6143.7	1236.0	316.3	0.12360	-0.61437	0.00000	9.17
5862.2	1773.0	-1868.5	0.17730	-0.58622	0.00000	13.61
1829.8	-865.9	-3701.1	-0.08659	-0.18298	0.00000	12.12
5496.9	-4436.5	5196.7	-0.44365	-0.54969	0.00000	9.58
5372.7	2155.7	414.2	0.21557	-0.53727	0.00000	12.77
14644.3	2343.3	-2654.0	0.23433	-1.46443	0.00000	1.69
3765.8	607.0	1161.3	0.06070	-0.37658	0.00000	9.30
13303.0	121.4	-4728.3	0.01214	-1.33030	0.00000	4.54
6708.0	2208.3	-621.1	0.22083	-0.67080	0.00000	1327.76
6727.4	2218.3	-251.2	0.22183	-0.67274	0.00000	1260.93
11017.6	595.4	-4026.7	0.05954	-1.10176	0.00000	1303.47
7412.3	4490.4	1599.8	0.44904	-0.74123	0.00000	1972.38
5100.2	2701.2	2075.5	0.27012	-0.51002	0.00000	656.90
7217.0	7454.0	4500.4	0.74540	-0.72170	0.00000	10.35
4871.6	2659.9	-809.8	0.26599	-0.48716	0.00000	11.82
9670.4	2848.3	-8519.1	0.28483	-0.96704	0.00000	714.62
8511.4	-3701.7	-1994.0	-0.37017	-0.85114	0.00000	715.41
1173.8	1051.3	-1528.7	0.10513	-0.11738	0.00000	195.43
5176.8	10093.8	968.3	1.00938	-0.51768	0.00000	11.36
6987.8	3776.9	-1860.6	0.37769	-0.69878	0.00000	104.55
7445.4	-1495.5	-6352.7	-0.14955	-0.74454	0.00000	185.89
406.0	-66.5	6228.3	-0.00665	-0.04060	0.00000	626.18
2498.9	4561.0	2091.6	0.45610	-0.24989	0.00000	379.09
7042.2	2317.9	47.4	0.23179	-0.70422	0.00000	7.93
7121.2	3813.9	568.5	0.38139	-0.71212	0.00000	28.91
4982.3	9677.5	2508.2	0.96775	-0.49823	0.00000	1624.30
2868.5	-2513.1	-2936.1	-0.25131	-0.28685	0.00000	11.04
872.1	-1781.1	4644.7	-0.17811	-0.08721	0.00000	1742.96
5772.6	2120.5	1433.6	0.21205	-0.57726	0.00000	176.06
5452.4	-1855.6	2828.5	-0.18556	-0.54524	0.00000	14.54
7693.3	1282.7	-647.2	0.12827	-0.76933	0.00000	44.92
6847.3	8113.3	-5649.7	0.81133	-0.68473	0.00000	9.26
4012.9	2862.9	-175.4	0.28629	-0.40129	0.00000	1305.19
3388.5	8461.6	5657.0	0.84616	-0.33885	0.00000	6.26
5038.7	7466.4	6023.5	0.74664	-0.50387	0.00000	6.95
3309.6	-923.6	758.1	-0.09236	-0.33096	0.00000	9.50
9444.6	1703.9	-850.5	0.17039	-0.94446	0.00000	10.90
9039.0	3168.7	3189.5	0.31687	-0.90390	0.00000	7.66
12609.9	2107.4	2140.4	0.21074	-1.26099	0.00000	13.76
8859.0	3994.0	-901.4	0.39940	-0.88590	0.00000	1263.69
8811.8	3324.6	796.1	0.33246	-0.88118	0.00000	6.24
7611.5	2724.3	-275.9	0.27243	-0.76115	0.00000	803.93
9699.5	3428.3	-4138.5	0.34283	-0.96995	0.00000	9.00
9366.2	-2026.3	-2219.1	-0.20263	-0.93662	0.00000	1694.58
4603.6	4128.1	2237.3	0.41281	-0.46036	0.00000	892.72
13861.9	6564.7	228.2	0.65647	-1.38619	0.00000	15.66
7702.3	2735.9	37.5	0.27359	-0.77023	0.00000	9.90
4021.8	-1627.4	4455.1	-0.16274	-0.40218	0.00000	722.01
14667.2	2934.1	357.8	0.29341	-1.46672	0.00000	6.34
10801.3	3928.9	-568.4	0.39289	-1.08013	0.00000	13.88
8966.8	749.3	547.4	0.07493	-0.89668	0.00000	1626.87
6555.6	6709.2	-5386.0	0.67092	-0.65556	0.00000	13.42
6279.5	2990.5	639.7	0.29905	-0.62795	0.00000	15.56
12162.6	8344.4	-3182.4	0.83444	-1.21626	0.00000	13.81
5618.0	9457.6	794.1	0.94576	-0.56180	0.00000	7.96
4687.8	5998.1	-43.0	0.59981	-0.46878	0.00000	439.45
7524.0	2895.8	-41.0	0.28958	-0.75240	0.00000	10.64
9781.2	3891.2	-1275.9	0.38912	-0.97812	0.00000	13.38
8502.5	-143.1	-1681.4	-0.01431	-0.85025	0.00000	12.62
12582.2	236.4	2331.5	0.02364	-1.25822	0.00000	11.20
9560.4	988.9	2229.9	0.09889	-0.95604	0.00000	3.56
9438.9	3245.4	310.3	0.32454	-0.94389	0.00000	10.32
8564.4	2967.4	893.2	0.29674	-0.85644	0.00000	1893.41
8029.7	228.4	2164.7	0.02284	-0.80297	0.00000	8.95
4571.2	-1016.6	-2930.0	-0.10166	-0.45712	0.00000	11.82
10401.9	7051.0	3401.9	0.70510	-1.04019	0.00000	16.00
12459.3	-3597.3	-3347.1	-0.35973	-1.24593	0.00000	1473.70
4733.5	-257.2	-1441.6	-0.02572	-0.47335	0.00000	14.07
8586.5	3562.9	-312.6	0.35629	-0.85865	0.00000	8.85
4734.3	1408.5	-929.9	0.14085	-0.47343	0.00000	9.07
4675.1	8836.9	-4218.9	0.88369	-0.46751	0.00000	14.77
12566.0	6577.4	-650.1	0.65774	-1.25660	0.00000	1325.16
6266.3	109.6	-2542.5	0.01096	-0.62663	0.00000	1346.57
10421.5	4766.0	1989.1	0.47660	-1.04215	0.00000	13.78
7417.6	1917.1	-623.5	0.19171	-0.74176	0.00000	944.50
9150.5	3473.0	-3672.9	0.34730	-0.91505	0.00000	14.64
7916.2	636.4	-587.0	0.06364	-0.79162	0.00000	7.41
1882.6	1986.6	1230.6	0.19866	-0.18826	0.00000	10.18
8668.6	10837.4	4753.9	1.08374	-0.86686	0.00000	11.38
3311.7	6300.1	341.7	0.63001	-0.33117	0.00000	1813.92
3980.5	-3344.0	-2725.1	-0.33440	-0.39805	0.00000	15.04
3209.7	622.0	-674.2	0.06220	-0.32097	0.00000	158.98
9130.8	-3780.4	3239.7	-0.37804	-0.91308	0.00000	8.93
9943.9	5126.9	-1597.3	0.51269	-0.99439	0.00000	8.69
8376.7	3420.2	57.9	0.34202	-0.83767	0.00000	10.42
11211.5	-1434.8	-5273.4	-0.14348	-1.12115	0.00000	1098.17
9529.7	5921.6	3118.3	0.59216	-0.95297	0.00000	458.59
8259.7	3530.1	679.5	0.35301	-0.82597	0.00000	1741.79
14870.7	4296.6	619.4	0.42966	-1.48707	0.00000	11.82
8905.4	3840.9	234.7	0.38409	-0.89054	0.00000	1997.49
10659.7	8907.9	-6933.4	0.89079	-1.06597	0.00000	142.18
6206.8	5670.6	1455.4	0.56706	-0.62068	0.00000	423.03
8768.3	6828.3	2965.9	0.68283	-0.87683	0.00000	797.98
6416.5	971.1	231.5	0.09711	-0.64165	0.00000	1743.66
6391.8	8385.9	-5151.8	0.83859	-0.63918	0.00000	403.40
5282.9	2069.3	3142.2	0.20693	-0.52829	0.00000	270.56
9371.5	7432.8	3152.3	0.74328	-0.93715	0.00000	663.87
8415.5	-2521.3	3550.7	-0.25213	-0.84155	0.00000	10.20
9445.8	2155.8	513.0	0.21558	-0.94458	0.00000	7.53
3653.5	4098.5	-2483.0	0.40985	-0.36535	0.00000	261.50
8867.5	4703.7	1408.9	0.47037	-0.88675	0.00000	7.52
9753.1	3992.9	1121.3	0.39929	-0.97531	0.00000	1684.33
9937.4	6714.3	-2815.4	0.67143	-0.99374	0.00000	7.61
11083.4	4308.9	1855.8	0.43089	-1.10834	0.00000	13.15
10092.7	4086.9	-327.4	0.40869	-1.00927	0.00000	384.76
9119.5	4165.3	-51.9	0.41653	-0.91195	0.00000	11.89
4486.1	711.5	4675.1	0.07115	-0.44861	0.00000	4.21
13376.5	477.6	1121.6	0.04776	-1.33765	0.00000	172.87
6282.7	9510.1	4962.4	0.95101	-0.62827	0.00000	5.79
7935.9	9389.3	-5200.5	0.93893	-0.79359	0.00000	1353.69
4112.9	5133.5	5674.8	0.51335	-0.41129	0.00000	463.92
12986.2	5147.3	-2811.2	0.51473	-1.29862	0.00000	9.26
11588.3	9921.2	3963.4	0.99212	-1.15883	0.00000	67.22
13135.7	9755.6	-2966.2	0.97556	-1.31357	0.00000	31.01
11410.6	5659.9	956.3	0.56599	-1.14106	0.00000	14.82
9946.9	4902.2	-74.2	0.49022	-0.99469	0.00000	654.97
11300.3	7783.6	4198.0	0.77836	-1.13003	0.00000	8.77
8925.0	8410.7	-4372.8	0.84107	-0.89250	0.00000	8.65
8817.2	5228.5	107.7	0.52285	-0.88172	0.00000	9.16
10668.4	4044.9	335.1	0.40449	-1.06684	0.00000	853.92
17355.0	8496.9	-2359.5	0.84969	-1.73550	0.00000	13.10
3735.4	8961.3	49.9	0.89613	-0.37354	0.00000	210.07
15720.4	5316.6	-5571.2	0.53166	-1.57204	0.00000	1284.72
5336.1	9679.5	-4419.9	0.96795	-0.53361	0.00000	119.58
15446.6	5457.6	-4292.0	0.54576	-1.54466	0.00000	248.44
14345.0	1572.5	2219.5	0.15725	-1.43450	0.00000	5.30
15017.3	5199.2	-6733.2	0.51992	-1.50173	0.00000	8.36
13215.9	12110.7	-3375.0	1.21107	-1.32159	0.00000	1467.10
9918.2	6540.8	1291.1	0.65408	-0.99182	0.00000	937.10
9993.9	4022.2	-2559.8	0.40222	-0.99939	0.00000	14.49
14703.1	899.4	6201.5	0.08994	-1.47031	0.00000	5.28
10535.5	4657.0	-3572.0	0.46570	-1.05355	0.00000	9.17
6670.3	7768.3	-4970.3	0.77683	-0.66703	0.00000	1697.56
7972.2	6730.1	1450.2	0.67301	-0.79722	0.00000	602.11
9870.5	4961.0	69.6	0.49610	-0.98705	0.00000	1192.29
8020.8	2989.9	-3412.5	0.29899	-0.80208	0.00000	10.92
8602.7	7321.3	320.2	0.73213	-0.86027	0.00000	1545.72
10550.4	5901.6	54.3	0.59016	-1.05504	0.00000	7.01
12446.0	7035.9	737.4	0.70359	-1.24460	0.00000	12.11
11475.0	5669.1	1248.0	0.56691	-1.14750	0.00000	13.11
5967.8	9921.0	3636.8	0.99210	-0.59678	0.00000	3.44
5075.2	2292.6	4117.6	0.22926	-0.50752	0.00000	221.92
11559.2	5774.9	-455.2	0.57749	-1.15592	0.00000	13.27
11402.9	4210.3	3018.4	0.42103	-1.14029	0.00000	1320.64
11539.0	6653.5	-33.9	0.66535	-1.15390	0.00000	8.03
9993.7	5016.4	290.7	0.50164	-0.99937	0.00000	9.30
7638.2	4854.2	993.3	0.48542	-0.76382	0.00000	15.46
13876.9	8966.3	-1713.1	0.89663	-1.38769	0.00000	1891.36
10641.8	6279.2	778.0	0.62792	-1.06418	0.00000	8.33
10860.5	5037.4	343.9	0.50374	-1.08605	0.00000	1663.47
8371.9	4110.8	1120.7	0.41108	-0.83719	0.00000	11.65
7912.0	5364.5	-1484.4	0.53645	-0.79120	0.00000	10.32
11916.2	8483.3	2261.4	0.84833	-1.19162	0.00000	15.09
13463.7	8421.5	1372.3	0.84215	-1.34637	0.00000	9.25
11745.3	4696.5	-2425.6	0.46965	-1.17453	0.00000	214.58
8597.8	12068.6	-3307.9	1.20686	-0.85978	0.00000	234.43
8686.7	4483.8	1103.4	0.44838	-0.86867	0.00000	1673.03
10287.7	-300.0	1009.2	-0.03000	-1.02877	0.00000	936.27
13880.5	-875.4	-4769.3	-0.08754	-1.38805	0.00000	473.29
11446.8	4992.4	-563.1	0.49924	-1.14468	0.00000	9.78
14462.9	1097.0	5291.3	0.10970	-1.44629	0.00000	1442.61
11836.9	7001.1	-303.7	0.70011	-1.18369	0.00000	12.99
13350.4	9161.4	5607.0	0.91614	-1.33504	0.00000	722.41
7768.2	12544.9	-937.4	1.25449	-0.77682	0.00000	12.73
13744.1	11520.0	-449.4	1.15200	-1.37441	0.00000	499.29
9140.7	7815.1	3464.0	0.78151	-0.91407	0.00000	8.38
6733.3	11512.5	-144.9	1.15125	-0.67333	0.00000	1616.77
17543.5	11550.7	-1675.1	1.15507	-1.75435	0.00000	842.56
19659.3	8590.7	775.6	0.85907	-1.96593	0.00000	1818.17
6145.4	4876.9	-1366.6	0.48769	-0.61454	0.00000	1363.22
14635.0	2916.2	276.3	0.29162	-1.46350	0.00000	8.02
11495.8	6179.7	15.7	0.61797	-1.14958	0.00000	7.87
10980.8	7385.1	119.6	0.73851	-1.09808	0.00000	1840.83
15962.2	5352.5	6430.8	0.53525	-1.59622	0.00000	6.64
7637.6	9429.9	1479.3	0.94299	-0.76376	0.00000	8.24
9054.6	7052.5	7945.3	0.70525	-0.90546	0.00000	6.59
7542.2	5868.2	5750.3	0.58682	-0.75422	0.00000	1521.34
11236.5	6212.2	-279.5	0.62122	-1.12365	0.00000	10.37
11196.2	6867.2	-0.2	0.68672	-1.11962	0.00000	9.73
10983.7	7511.0	2925.9	0.75110	-1.09837	0.00000	452.70
6876.3	5676.5	1306.6	0.56765	-0.68763	0.00000	1231.82
9529.8	13364.9	1774.6	1.33649	-0.95298	0.00000	5.45
12625.7	7581.1	856.6	0.75811	-1.26257	0.00000	771.21
11487.0	8230.8	-6321.6	0.82308	-1.14870	0.00000	1992.77
12143.6	4357.3	-1511.8	0.43573	-1.21436	0.00000	1486.68
16513.7	5850.0	2821.5	0.58500	-1.65137	0.00000	12.11
6683.7	5038.7	3018.5	0.50387	-0.66837	0.00000	1340.35
12657.6	9937.7	1845.5	0.99377	-1.26576	0.00000	8.76
12066.8	4160.7	3539.0	0.41607	-1.20668	0.00000	11.13
14408.0	5188.4	1584.8	0.51884	-1.44080	0.00000	1589.70
15865.5	7602.0	-7672.1	0.76020	-1.58655	0.00000	10.07
10673.8	7239.7	1240.7	0.72397	-1.06738	0.00000	1851.68
8518.8	3858.0	6173.1	0.38580	-0.85188	0.00000	11.57
7521.9	2551.8	5172.1	0.25518	-0.75219	0.00000	12.47
13190.2	8918.3	60.3	0.89183	-1.31902	0.00000	58.07
12430.9	8229.4	-486.9	0.82294	-1.24309	0.00000	1163.62
11608.9	7903.9	-490.3	0.79039	-1.16089	0.00000	1170.15
8262.9	8276.6	-1726.5	0.82766	-0.82629	0.00000	1047.29
8484.1	12055.9	-4111.7	1.20559	-0.84841	0.00000	11.66
9321.4	7831.5	-261.1	0.78315	-0.93214	0.00000	1558.27
13238.1	9393.3	2076.6	0.93933	-1.32381	0.00000	490.72
6408.5	10642.5	4212.4	1.06425	-0.64085	0.00000	1297.79
18539.6	8089.9	-4456.6	0.80899	-1.85396	0.00000	1310.50
6490.0	10257.0	65.9	1.02570	-0.64900	0.00000	230.81
10866.6	9215.5	1770.3	0.92155	-1.08666	0.00000	14.02
8733.8	1435.6	1698.4	0.14356	-0.87338	0.00000	7.68
10839.3	6587.9	-1329.8	0.65879	-1.08393	0.00000	262.04
17141.9	8087.4	-6351.2	0.80874	-1.71419	0.00000	1398.00
